,Cluster_1,Cluster_1,Cluster_2,Cluster_2,Cluster_3,Cluster_3,Cluster_4,Cluster_4,Cluster_5,Cluster_5,all_patnos,all_patnos
3776,Protein_REG3A,0.04139474593566961,Protein_CD3E,-0.025548822143080407,Protein_RNF146,0.028826855896789905,Protein_RNF122,-0.039717321033900355,Protein_FYN,-0.016300778218095502,Protein_INSIG1,2.74305526826142
3777,Protein_ATP5J2,-0.04123918090152978,Protein_INSL6,-0.02554683073226993,Protein_RDH16,-0.028805288868695378,Protein_KLHL7,0.039679899269829955,Protein_MRAP2,0.016299127179725037,Protein_CRYAA,2.7429206647277447
3778,Protein_ASPRV1,0.04114838512825525,Protein_IL36A,-0.025530359047275297,Protein_KPNA6,-0.028805180670630204,Protein_KIRREL2,0.03963759498374486,Protein_ENDOU,0.01628179244342043,Protein_CTSH.2,2.74289698501283
3779,Protein_AKR1C1,-0.04112534987294991,Protein_CDHR5,-0.025517886198354933,Protein_PCDH15,0.028767005567229997,Protein_EPHA1,0.03961128527233981,Protein_TGFBR2,0.016278377144149925,Protein_CAV3,2.742094271954585
3780,Protein_GALNT2,-0.0411096453228601,Protein_PIWIL1,-0.025512906556329984,Protein_SRXN1,-0.0287626912989154,Protein_ANXA9,0.03960438926806531,Protein_PROK1.1,-0.01626839211330533,Protein_CTXN3,2.741787282181475
3781,Protein_DMKN.1,-0.04096678120744035,Protein_NCR3,-0.025512724063525116,Protein_UQCRB,0.02873871825436014,Protein_PDE5A,-0.0396010194975398,Protein_CNDP2,-0.016219490105804812,Protein_MPZL2,2.740868424414285
3782,Protein_GMFG,0.040916755365750124,Protein_TBX5,-0.02548518967310054,Protein_ECE1,0.028728602215275068,Protein_RGS18,0.03955185309616982,Protein_C1D,-0.016209377252524915,Protein_GREM1,2.74040480727946
3783,Protein_CDC42BPA,-0.04089520341962061,Protein_KCTD5,-0.025473561841595327,Protein_TMEM87B,0.028698560922530092,Protein_FOXG1,0.039550339177124916,Protein_FAM175B.1,-0.016171848852505333,Protein_CASP2,2.74011016809387
3784,Protein_KIAA2013,-0.04088139402523017,Protein_FAM3D,-0.02542955346786524,Protein_CDC25A,0.02868113912441972,Protein_CPN1,0.03954580640524008,Protein_DUSP4,-0.01616142908740459,Protein_GHR,2.74007736093129
3785,Protein_ETHE1,-0.04087892347739497,Protein_STX16,-0.025394536120384892,Protein_MTHFD1,0.028643367237795037,Protein_MYZAP,0.03945921316234524,Protein_IDO1,0.01614214514654977,Protein_DEFB134,2.7393252192245248
3786,Protein_IAPP,-0.04082419399542969,Protein_RAB7B,-0.02538627396159976,Protein_SFTPB,-0.028618769728339988,Protein_ASIC4,0.03943830344747501,Protein_NEURL1,0.016127976971224367,Protein_ARL6IP5,2.7389282974985347
3787,Protein_PCSK7,0.040764155590349294,Protein_UBE2G2,0.025378488851244718,Protein_IFNGR1,-0.028566729162324833,Protein_CDC25B,0.039410470995479896,Protein_FCRL4,-0.01611532750089495,Protein_C11orf87.1,2.73874917827509
3788,Protein_LTBR,-0.04075354933202435,Protein_IRF6,0.025307514128774855,Protein_HEPACAM2.1,-0.028564479266455223,Protein_FURIN,0.03940332634001531,Protein_CD226.1,0.01610729686360024,Protein_MSR1.1,2.73872227698809
3789,Protein_COL11A2,-0.040752492658805206,Protein_CHCHD2,-0.025265905821149737,Protein_ARRB1,-0.028551971653760333,Protein_AKT1,-0.039388791133840195,Protein_FOXO3,0.016104490998110066,Protein_VCY,2.738432233215335
3790,Protein_PSMD7,-0.04067372979808015,Protein_CLIC4,0.025221895630926028,Protein_MAN1B1,-0.028515742839740454,Protein_IL17F.1,0.03932420834271477,Protein_UPK3B,-0.016060614304679532,Protein_CD1A,2.7380086290258854
3791,Protein_S100A4.1,0.040671004246790154,Protein_BARD1,-0.025176162434774607,Protein_HS3ST3B1,0.02847092842951504,Protein_RAET1E,-0.039323157513039275,Protein_FN1.1,-0.016034057618449005,Protein_SSB.1,2.73787416374204
3792,Protein_CSNK2A1.2,-0.04064197306373485,Protein_DLK1,-0.025165593842764622,Protein_IL15RA,-0.028440945533600104,Protein_SLC41A2,0.03930065344791478,Protein_CTF1,0.016030369413629675,Protein_PIWIL1,2.73781440865527
3793,Protein_HSPA9,0.040549772677464624,Protein_ST3GAL5,-0.025148255318364843,Protein_CTSA,0.028425317545815787,Protein_FAM107A,-0.039300450463489955,Protein_CHST14,-0.01601220859871022,Protein_TSR3,2.73773408568703
3794,Protein_PCDHA4,-0.04051946010941987,Protein_GNMT,-0.025114189358600214,Protein_TNFRSF8,0.028415121998165205,Protein_RHOA,0.039290423986430234,Protein_P2RX2,-0.016010069944069727,Protein_FEV,2.736950678881605
3795,Protein_CCL2,-0.04048240895211075,Protein_IL17D,-0.025059400995929515,Protein_PRG3,0.02838462493554461,Protein_PTPN9,0.03928009509148511,Protein_FANCL,-0.015999821130144642,Protein_CTRC,2.7366439747783398
3796,Protein_HERC5,-0.04048024575573983,Protein_FAM213A,0.025059295271364856,Protein_HERC1,-0.028375151592864967,Protein_CD72.1,0.03927089500130476,Protein_HS3ST3B1,-0.01595411287876991,Protein_LGR5,2.735161110296035
3797,Protein_SLITRK1.1,-0.040389956158239926,Protein_FCRL5,-0.02502333119327016,Protein_SULT2A1,0.02837138308619952,Protein_RNF215.1,0.0392700586899104,Protein_EDC4,-0.015951895963465024,Protein_ZNF843,2.73363585213303
3798,Protein_PPIL2,-0.040387401697369985,Protein_ASAH2,0.024991240462025388,Protein_JAK2,-0.02835424392976016,Protein_TNFRSF11B,0.03926922973641478,Protein_OTOF,-0.01594634199959022,Protein_PLA2G12B,2.733277052471035
3799,Protein_IL2RB,0.04036414792990595,Protein_DEAF1,0.024970932526339418,Protein_SORBS3,0.028352484587504723,Protein_PBRM1,0.03926422805992469,Protein_GPLD1.1,-0.015935627014759923,Protein_FAM174B,2.7323829648857103
3800,Protein_TGFA,-0.04035526020498459,Protein_CLPB.1,-0.024957947659130175,Protein_NMS,-0.028318325201110106,Protein_FMR1,0.03925295182234989,Protein_SCARA3.2,-0.01593052005806017,Protein_GADD45GIP1,2.7321784948070054
3801,Protein_ZHX3,0.04029535808802498,Protein_PMEL,-0.02495500923839078,Protein_ISL1,0.028314351102974644,Protein_THPO,-0.03910578496775008,Protein_FCRL5,0.015911028404119953,Protein_ST8SIA3,2.731943605229235
3802,Protein_APAF1,0.04024643875226941,Protein_ARSK,-0.024920089700449566,Protein_EDA2R,-0.028290070078684337,Protein_IL1R1,-0.03909891179523539,Protein_SYNCRIP,0.015910374980584896,Protein_FTCD,2.72904981577877
3803,Protein_ST14,0.04023698333081516,Protein_EYS,-0.024907336980370065,Protein_NLGN2,0.028270894434200056,Protein_HEPACAM2.1,-0.03906047926645506,Protein_NAAA,-0.015899572947659646,Protein_MASP1.2,2.7285232967513453
3804,Protein_NCF4,-0.04022048893040475,Protein_NME2,0.024877624461945302,Protein_SNX1,-0.02818383020246973,Protein_IL22,0.039045370233935284,Protein_EMC1,-0.01589362356089996,Protein_SORCS2,2.728224048158175
3805,Protein_ASGR1,-0.04020441145342968,Protein_TNS4,0.024871820131695088,Protein_GJD2,0.028176702876320014,Protein_CCL3L3,0.03903141757985984,Protein_MTMR6,-0.01589340414720497,Protein_ST6GALNAC3.1,2.728212796345925
3806,Protein_PPT1,0.0400985696523648,Protein_M6PR,0.02486890167316025,Protein_LRTM1,-0.02817150865028939,Protein_IFNB1,0.03898705012960457,Protein_DYRK3,-0.015881489354465206,Protein_TOPBP1,2.72781100322321
3807,Protein_SERPINA10,0.040092557401734785,Protein_LIPK,-0.02481608301884508,Protein_ALK,0.02813003180814011,Protein_ST14,-0.03895225867675989,Protein_FBLN1.1,-0.015879331943855046,Protein_MAPKAPK5,2.727694122787025
3808,Protein_RPLP2,0.040015953920555125,Protein_CDC25B,-0.024784935307585076,Protein_FMR1.2,0.02807329566650507,Protein_POMC,-0.03888066213385488,Protein_PSG3,-0.01581578807912498,Protein_ECEL1,2.72480420086095
3809,Protein_BAD,0.0399498882967797,Protein_G0S2,0.024769239528440234,Protein_CTSO,-0.027977319243329468,Protein_FAM174A,0.03886788839932054,Protein_ENOX1,-0.015770505923019984,Protein_SPHK1,2.72412063495709
3810,Protein_CSNK1G2,-0.039910494928619755,Protein_FAM162A,-0.024739836977984986,Protein_IL36A,0.02791861298316478,Protein_CEACAM3,0.03884963626585014,Protein_ITGA5,-0.015765393892594792,Protein_PRSS57,2.7239433472355
3811,Protein_PIP4K2A,-0.03983955348531487,Protein_CYTH4,-0.024738463779665487,Protein_PIK3CA,0.027898315382004935,Protein_RBBP5,0.03880707125592986,Protein_MGAT1,0.015752350279314875,Protein_SPACA1,2.72390126774511
3812,Protein_ADCYAP1,-0.03977112157985507,Protein_KLRB1,0.02473154220612006,Protein_ESAM.1,-0.027894511581898485,Protein_SYK,0.03876605199303507,Protein_EIF2B1,0.01572996847274999,Protein_PCDHGA8.1,2.7231223235593953
3813,Protein_MMP8.1,0.039765582946535094,Protein_TSSK2,-0.024729032620030456,Protein_NAPB,-0.027885549046904323,Protein_HSD17B14,0.03874791648168996,Protein_HMGB3,-0.015707951412405663,Protein_SF3B4,2.722912
3814,Protein_ZP4,-0.03972556275078043,Protein_BCL2L2,-0.024721915283989926,Protein_PCDHGB1,0.02785019148611001,Protein_BECN1,0.03873798608007473,Protein_IL25,-0.015669171144049976,Protein_TMEM154,2.722829227666315
3815,Protein_BRF1,-0.03969511348539978,Protein_VARS,-0.02471779645159966,Protein_FASLG,0.02783542481065515,Protein_SHMT2,0.03871799239563001,Protein_LRRC32,0.015654438852024555,Protein_BMPER,2.7227568615468503
3816,Protein_CDC25B,-0.03969150542995514,Protein_WFDC11,-0.024641008453754942,Protein_NAGS,0.02777237901177987,Protein_IL10RA.1,0.038663009228555145,Protein_CXCL9,-0.01564590179400005,Protein_KLC1,2.72266144315443
3817,Protein_CD86.1,0.039676338428729974,Protein_PRKG1,-0.02463255157340072,Protein_FGFRL1,0.027744592892039677,Protein_RDH16,-0.03866020124065539,Protein_RNPEP,-0.01563878253292006,Protein_FANCF,2.722160559084165
3818,Protein_LGALS7B,-0.039614947490739905,Protein_BIRC7,-0.02463253208357008,Protein_PSG9,0.027737626240930346,Protein_TCP11,0.0385528983488852,Protein_ENO2.1,-0.015609304346229536,Protein_DEFB110,2.720995615888755
3819,Protein_DNAJA4,-0.03955576901576463,Protein_GORAB,-0.024580887903169923,Protein_CYB5A,-0.02772265297395471,Protein_ERN1,0.038515905678370155,Protein_TARBP2,-0.015607692910779791,Protein_MFAP1,2.72052204863187
3820,Protein_DCBLD1,-0.039544904308294715,Protein_DIRAS3,-0.024569016716290193,Protein_ST3GAL2,0.027708640608940183,Protein_PHGDH,0.03840786448468991,Protein_CD164L2,-0.015584763053684947,Protein_DLK1.1,2.720452277820435
3821,Protein_OCIAD1,-0.03951827308864009,Protein_MMRN2.1,0.024550460024024723,Protein_IL18,-0.02770487068519012,Protein_CDK5,0.03838116889375498,Protein_SSRP1,-0.015562311876474721,Protein_KLK3.1,2.7200791249695397
3822,Protein_EVA1B,-0.039504691006055026,Protein_GCKR,-0.024549017201354495,Protein_TXNDC11,-0.027703320529664843,Protein_LTB4R,-0.038379743277410006,Protein_PDPK1,0.0155572600909748,Protein_TBX5,2.7192521896731003
3823,Protein_FAM173A,-0.03947858599306464,Protein_PPCDC,-0.02446829388652505,Protein_EIF3J,-0.02770319174446989,Protein_RBFOX2,-0.03836965795689995,Protein_CKM,-0.015519497407725291,Protein_CD5,2.7189448484473697
3824,Protein_TNFAIP8,0.03945734158928493,Protein_ILF2,-0.02443245551247486,Protein_GPD1L,0.027699938646664535,Protein_DCK,0.038327498188374776,Protein_PCDHGA8,-0.015503571205834676,Protein_CA6.1,2.718548669205235
3825,Protein_PTPN1,-0.039454836920984615,Protein_PILRA.4,-0.024408745720355007,Protein_C1QC,-0.027651244353564586,Protein_PTS,0.03824547554813984,Protein_HCN1,-0.015502018265465267,Protein_ISCU,2.718474671433615
3826,Protein_SEMA3C,-0.03940708071249954,Protein_NSDHL,-0.024331107357950188,Protein_ARL6IP5,0.02764057730747549,Protein_S100A9.1,0.03817857630408983,Protein_CSF3R,-0.015494990043994905,Protein_MXI1,2.7184229759452903
3827,Protein_NCR1,-0.039404615499359696,Protein_IDUA,-0.024325694201235315,Protein_FEN1,0.027636314328965295,Protein_COMMD1,0.03815787413693994,Protein_CDH12.1,-0.015478807529839989,Protein_PARP11,2.717892858391155
3828,Protein_TNFRSF25,0.039362745613900074,Protein_C1orf43,-0.02431475876747502,Protein_UBASH3B,-0.027615350800734628,Protein_BNIP3L,0.03812578938295497,Protein_PARP1,-0.015477017707784979,Protein_KIR2DL4,2.71789280142157
3829,Protein_PSMD5,-0.03932380143050507,Protein_IMPA2,-0.024289596417875092,Protein_PTPRH,0.027599016972505108,Protein_CILP2,-0.03812369326569498,Protein_SPRY1,-0.015469280910994865,Protein_TTN,2.7175398363689798
3830,Protein_C5.2,-0.039290486222424814,Protein_CASP3,-0.02426984722780512,Protein_NRG4,0.027589698903635274,Protein_GDF5,-0.03812366326325556,Protein_CLEC2A,-0.015460621026119892,Protein_SLURP1,2.7171790715811452
3831,Protein_ADGRF1,0.03927928537861991,Protein_GAN,-0.024239417962295118,Protein_NISCH,-0.027586492848654665,Protein_IGFBP6.1,-0.03802521080834964,Protein_EEF1B2,0.015457944412309743,Protein_BTNL9,2.715833158091325
3832,Protein_PDK2,-0.03920118895822977,Protein_POLM,-0.024218425338614846,Protein_HIST1H1C,0.027562496826245564,Protein_ANAPC10,-0.03799652484891025,Protein_DIMT1,-0.015387718630274883,Protein_RAN,2.714941211721425
3833,Protein_SGTA,-0.039183174289890044,Protein_EIF4EBP2,-0.024208055907020132,Protein_MYSM1,0.027519960790733933,Protein_RNF128,0.0379863901799502,Protein_LGALS2,-0.015382732629964924,Protein_TTC17.1,2.7145970844772
3834,Protein_NT5E,-0.039143022574690045,Protein_ATP1B3,0.02418545513921533,Protein_CSH1,0.02750633781151457,Protein_POMC.1,-0.03797311393914082,Protein_SH2D1A,0.015373737596649839,Protein_GPR101,2.714316108860725
3835,Protein_THBS2,-0.03913656051469028,Protein_PAFAH1B3,0.02417225940411516,Protein_BCHE,0.027480490574735228,Protein_PIANP,0.03796554142415065,Protein_PRKCZ,-0.015369373031015154,Protein_OSTN,2.71366358335616
3836,Protein_ZAP70,-0.03909932777486991,Protein_CHST6,-0.024158855845639593,Protein_GLTP,0.027470992429679875,Protein_DEFB108B,0.03796220747353485,Protein_TRAPPC4,-0.01535687827379495,Protein_NUP98,2.713446998502755
3837,Protein_SSR1,-0.03904963428290986,Protein_CPNE1,-0.02414334477901514,Protein_HBE1.1,-0.027406657121129996,Protein_ARFIP2,0.037952247998210176,Protein_SIRPA.1,-0.015342610329149853,Protein_GP1BA,2.7127133341974
3838,Protein_MAN2B2,-0.039031537990534826,Protein_SYNGR3,-0.02412354895967006,Protein_SPINK6,-0.02740401366970069,Protein_PFN2,0.0379132037751897,Protein_PRR16,-0.01531900469140468,Protein_RNASE7,2.71266968255784
3839,Protein_BCL2L10.1,-0.03898616797839982,Protein_KIAA0040,-0.024116418056929767,Protein_ILF3,0.027395323069389743,Protein_MCF2L,0.03780496554856483,Protein_PTPN4,-0.015318886449055213,Protein_NET1,2.711556957314145
3840,Protein_BACH2,-0.03895413561752559,Protein_LRRC37A2,0.024107131268414683,Protein_DNAJB6,0.027302512624814756,Protein_PIK3CA,0.0378042736928097,Protein_LILRB3,-0.01531414007265508,Protein_MMRN2,2.711311275198875
3841,Protein_KRT20,-0.038939203537154965,Protein_PPP2R3A,-0.02407144257155025,Protein_ACHE,-0.02728884722430358,Protein_SETMAR,0.03779479264883001,Protein_APOA5,-0.01530116868717979,Protein_SULT1B1,2.711310826332495
3842,Protein_POFUT1,0.03892981734200429,Protein_TNFRSF12A,-0.024031941648324562,Protein_LRRTM2,-0.027215123198550017,Protein_MFN1,0.03779205736253566,Protein_BCL2L2.1,-0.015284356096660234,Protein_DARS,2.71062322448985
3843,Protein_ANGPTL7,-0.03892286165997527,Protein_HECW1,-0.02396542997241502,Protein_C3orf18,0.027195525527345055,Protein_BRF1,0.03776433861854511,Protein_METTL24,0.01528312794994946,Protein_KPNA6,2.7099355338391202
3844,Protein_ENTPD1,0.038869124176060144,Protein_PIR,-0.02393552945144517,Protein_DIXDC1,0.02718801677467475,Protein_ERO1B,0.037735657700010306,Protein_SULT1A3,0.015274172445409517,Protein_GUCA1A,2.7098285675188354
3845,Protein_FARS2,-0.03884253462218501,Protein_POSTN.1,0.023931616992125093,Protein_SIRPB1,-0.02717217096592517,Protein_TMEM132C,-0.037716498116804775,Protein_C17orf78,-0.015266917949464887,Protein_MCFD2,2.70867268196887
3846,Protein_PLOD3,0.038831112771060994,Protein_ERBB2,-0.023929501702375067,Protein_COG8,-0.027167792157855253,Protein_BLK,0.03771397337195026,Protein_TLL1,-0.015264886213320006,Protein_ZAP70.1,2.70715094120229
3847,Protein_IL12B.1,-0.038783644596555034,Protein_PSMD1,-0.023913953058469772,Protein_RELL1,0.02716172368816494,Protein_PRKACA,0.0376857337053802,Protein_HDLBP,-0.01525889071825004,Protein_NFU1,2.706523227279585
3848,Protein_VASP,0.03876992487978992,Protein_ETHE1,-0.023895906690800217,Protein_TNNT2,0.027161363828290153,Protein_S100A11,0.03764025226001033,Protein_SLC14A1,0.015251632821944971,Protein_HAT1,2.70652202273958
3849,Protein_SWAP70,0.03869295034400477,Protein_PPIF,0.023887000236024747,Protein_PIK3C2A,0.027151695946924903,Protein_MAGEA10,0.03760135600778014,Protein_CTSL,-0.015237753127369302,Protein_SIGLEC10.1,2.706248607522035
3850,Protein_PPP2R3A,-0.038677395231855094,Protein_NTMT1,-0.023880322178435165,Protein_PPARGC1A,0.027028742441910225,Protein_FCGR1A,-0.03754770204837454,Protein_AHSA1,0.015229953530170537,Protein_FLNA.5,2.7052425725370703
3851,Protein_CHIC2,-0.03867298587787005,Protein_DLL3,-0.023868234681470035,Protein_SLCO5A1,-0.027010590553190106,Protein_METTL1,-0.03751809189740496,Protein_PRSS37,-0.015196821569515184,Protein_CBX5,2.7052102904199
3852,Protein_IFIT3,-0.038651314925824964,Protein_FAM107B,-0.02386747827191993,Protein_FIBCD1,0.026974326694260142,Protein_FCRL2.1,0.03745836908730027,Protein_PELO,0.015196266491385835,Protein_ULBP1.1,2.704619415860665
3853,Protein_RBM3,0.038627222079445245,Protein_PLK1,-0.0238386583189949,Protein_DOCK9,0.026972245562590036,Protein_CEACAM4,0.0373602092939751,Protein_COLQ,-0.015187821040285154,Protein_ROS1,2.704096036708625
3854,Protein_NIP7,-0.03862129932500058,Protein_MMP2,-0.023820972327305512,Protein_PAFAH1B3,-0.02696885564793483,Protein_HEG1,0.037349059908194704,Protein_MFAP1,-0.015182236123180148,Protein_FGF12,2.7040018941783153
3855,Protein_NDNF,-0.03852884174739479,Protein_EIF2AK4,0.023818691977395057,Protein_MICB,-0.026917259208119937,Protein_OMD.1,-0.03732244652054906,Protein_TNFRSF6B,-0.015168777363089747,Protein_TMCO5A,2.70385596635529
3856,Protein_RALA,0.038514148355029754,Protein_TPRKB,-0.023814892097989926,Protein_ELK3,0.026880342780605027,Protein_IL36A,0.037294516943344735,Protein_HCK,-0.01515516453309007,Protein_BCL6.1,2.7035706836803897
3857,Protein_SLC27A2,-0.03848798593009484,Protein_FAM159B,-0.023813967250420287,Protein_SFRP1,-0.026821613567348024,Protein_YBX2,-0.03726771921318006,Protein_ASH2L,-0.015148600274705215,Protein_SAYSD1,2.703181319858515
3858,Protein_GNRH2,-0.03847996879089499,Protein_LRRC19,0.023812548177615245,Protein_HDAC8,-0.026817918145179753,Protein_LRPAP1.1,0.03726594802779992,Protein_ATRAID,-0.01513447255985012,Protein_TNFRSF10B.1,2.703144807789145
3859,Protein_INSL4,-0.0384764544326599,Protein_SPN,-0.02378014866661493,Protein_MUSK,-0.0267612193617901,Protein_KLRC3,-0.037248457966644555,Protein_CAMK2A,0.015129801953609912,Protein_TARBP2,2.702716681891885
3860,Protein_NDC80,0.03839378213188471,Protein_GPR6,-0.023744594873210012,Protein_LINGO3,0.026753025375553463,Protein_IL36G,0.03724029722962485,Protein_LEP.2,-0.015114643308464792,Protein_BARD1,2.7025421589708047
3861,Protein_IL32.1,-0.03837031207477004,Protein_ISG15,0.02370158321757998,Protein_NAB2,0.026694016328194792,Protein_SPR,0.03722244750948511,Protein_TIE1,0.015108961377385377,Protein_GJA8,2.70211122245008
3862,Protein_NFKB1,0.038292671668834544,Protein_UPK3BL,0.023698973311405247,Protein_LRP1,-0.026684984334019557,Protein_IL18,0.03712663507012004,Protein_PITPNB,0.015092961899560109,Protein_SLC9B2,2.70134883862655
3863,Protein_S100A12,-0.03828182883846987,Protein_GSKIP,-0.023681134118870073,Protein_CTSH.3,-0.026678456429635844,Protein_TIMP2,0.03712265744229537,Protein_APBB1,-0.01507646870892465,Protein_NEU1,2.701204403126415
3864,Protein_SORBS3,-0.03828073545783517,Protein_RAD1,-0.023676020398009978,Protein_DLD,-0.026656296193435125,Protein_PRR27,0.03710209716282975,Protein_DGCR14,-0.015064945678570085,Protein_ARMC10,2.700847888346535
3865,Protein_MRPL21,-0.0382515967689252,Protein_TPK1,0.023673190178470804,Protein_TOLLIP,-0.026573533324214083,Protein_COLEC12,-0.037098432642585166,Protein_PSG4,-0.015062369081574989,Protein_SPR,2.70031230062088
3866,Protein_REG4,-0.038147876098020284,Protein_VAMP4,-0.02361880773021996,Protein_EIF5,0.026521056157769785,Protein_KLK6,0.03709136484890507,Protein_LRRN1,-0.01503871351305519,Protein_TMUB2,2.6996137694484803
3867,Protein_PSCA,-0.03813492355852999,Protein_FLT3LG,0.023585132815735044,Protein_PRELP,-0.02650242766550992,Protein_PDZK1IP1,0.03708821144323027,Protein_IL20RB,-0.015011450851480035,Protein_PRLH,2.6987901053092154
3868,Protein_TXNDC12,-0.03812230600868016,Protein_KPNB1,-0.02352791986715541,Protein_PPT1,-0.026500971737180024,Protein_GLIPR1,-0.03705356022064965,Protein_RNF128.1,-0.014993482051640195,Protein_LCN8,2.698422963916375
3869,Protein_CD96.1,-0.038073702930300435,Protein_LEP.2,-0.023448692851609998,Protein_PLOD3,-0.02649963563499469,Protein_CTNNB1.1,0.03704854645483535,Protein_TNFRSF9,-0.014984674382370056,Protein_PLEKHA7,2.6978171291551
